,Date,User,Tweet
149,2022-12-22 11:55:00+00:00,gomafreeeeeedom,"Pythonと言えばAI分野やデータ分析で用いられているイメージが強いと思いますが、例えば「Excelでの請求書作成」といった業務自動化にも強いです！
「事務作業にもPython！」です。"
150,2022-12-22 11:54:19+00:00,K_23stin,@Python_xyz ありがとうございます😁⭐
151,2022-12-22 11:53:50+00:00,chatora_vrchat,Pythonくん、型宣言させて欲しい時ある
152,2022-12-22 11:52:24+00:00,mbuujdf,"こんなチュートリアルあったとは
MATLAB x Python 応用 - Python ユーザーのための最適 AI ワークフロー構築 虎の巻 https://t.co/87EozAb0r2 @YouTubeより"
153,2022-12-22 11:52:21+00:00,kouexwas,"アーキテクチャの次は、また言語の学習をする感じになりそうだ。

よいOSSをコードリーディングしてみる。なんかいいのないかな。

JavaとPythonで。"
154,2022-12-22 11:51:24+00:00,haruno_o_kotama,"多くの仕事を自動化するシェル・スクリプト！
https://t.co/DnlJa826T8

boot.bat や boot.vbs や boot.jsなどにpython書類などの
場所を少し記述し、スタートアップフォルダに入れたり、
タイマーソフトで起動日時を指定するだけ！"
155,2022-12-22 11:49:42+00:00,_piron,@chibideko314 やったことないけどPythonと大差ないかと！
156,2022-12-22 11:49:27+00:00,pikopik76894561,"#Python 
#プログラミング独学
#プログラミング勉強中 
#プログラミング初心者 

本日のOutputです。
少しずつ、Flaskの勉強結果をツブやきます。

https://t.co/xJmpQuCfh5"
157,2022-12-22 11:48:59+00:00,MomokuriBook,@RPA_python 毎日読書、素敵です☺️
158,2022-12-22 11:48:48+00:00,arunotime,"バンコクのコワーキングの中で随一の存在感を放ってた「AIS D.C.」が来年1月で終わるそう

年間5000円で使えたノマドの聖地、学生や若い人が多く活気がありました。

私もここでpythonを勉強したり皆さんに触ってもらっているツールの多くもここで作った思い出の場所。

感謝です。

コップンカップ🙏 https://t.co/cYg5PyCgiw"
159,2022-12-22 11:48:09+00:00,kamikudakun,【python】勉強メモ　速習Flask① https://t.co/NyaJ0X1OU0 #Python #Flask #Python3
160,2022-12-22 11:47:36+00:00,abagames,16x16のクネクネしたドットしか表示できないPythonゲームエンジンWiggleface / https://t.co/5JA7xxsf37
161,2022-12-22 11:47:17+00:00,sakusakuEng,Ankiデッキを作りまくってたら、デジタル上での創作意欲が湧いてきたので、来年はAnkiにフォーカスしてHTMLとCSS、Pythonを学んでみようかなと思っています🤭
162,2022-12-22 11:45:10+00:00,Mqinkun4,英語嫌い！Pythonやりたい！機械学習の勉強したい！英語から逃げたい！
163,2022-12-22 11:45:02+00:00,d_gfx,Pythonで、何でか100倍遅くなる闇のトラップを踏んだ
164,2022-12-22 11:44:59+00:00,yanecoder,Python遅すぎてAtCoderでTLEになるの腹立つので、今日、Python → C++のtranspiler作った。わりといい感じで動いてる。(heapqとか多倍長整数とか色々実装しないと、実用には程遠いが、競プロで使うだけなら使えるシーンもあるような…) https://t.co/4hI9KT2Hd1
165,2022-12-22 11:44:57+00:00,tecasst,CNCプラズマカッター用にPythonで書いていたコードをC++&amp;matplotlibで書き直した！CAMが吐き出したGコードをパスに変換、この後は各点の座標の差分をとってモーターのステップ数と速度を計算する https://t.co/nH237eU6Gk
166,2022-12-22 11:44:49+00:00,stin_stin,"櫻井梨央さん「えらいりー」

僕「退屈なことはpythonにやらせるやつ？」"
167,2022-12-22 11:43:49+00:00,arterminal,"これからRustやPythonでself って書くたびに結愛せるふちゃを思い出す人生になるんよね
#diyアニメ"
168,2022-12-22 11:43:43+00:00,tombo_choco,自分ではPythonを書いて授業でC、Webやってる期間はJSなので//でコメントしがち、少なくとも# を間違って書くことはなくて。。
169,2022-12-22 11:42:33+00:00,TDKKNMT,Pythonの読み書きって小学生で習いましたよね？くらいのテンションで話しかけられる
170,2022-12-22 11:42:31+00:00,Tatsu_syo,@izm そういう意味ではPythonは公式の入門が良くできてるので強いですね。人気あるわけだ。C/C++は柴田望洋氏の本が鉄板、Javaの今の定番は何だろう？C#は岩永さんのところを知ってるかどうかで大差がつくと。
171,2022-12-22 11:42:24+00:00,NOUTARIN_10,"(Python)SkyField さんの位置計算は
つまりそういうことだったのね？
(DExxxファイルをロードして検索)
どおりでpythonのコードの中に
計算式が見当たらない訳だ！"
172,2022-12-22 11:41:43+00:00,affine_space,"基本的にpythonとc++で頭切り替えれるんだけど今日だけでpythonのコート中に
// 
でコメントアウトしようとすると3回はした"
173,2022-12-22 11:41:39+00:00,Osamaro8113,"ところで、俺の専攻はAIだから、python使っててwebとかappとか勉強しなくてもいいけど、一番むずい!
Deep learningとmachine learningがこらいなあ!あたまがよくない!"
174,2022-12-22 11:40:56+00:00,Hotta3216,"Pythonやろうぜ！
#ノンプロ研 #年末BT_B会場"
175,2022-12-22 11:40:43+00:00,fluttuando13,@taka_jzx100_1jz おお、いいですね！Pythonでの顔認証はDjangoとか使ってREST APIみたいなWEBサービスも作れたりするものでしょうか？
176,2022-12-22 11:39:49+00:00,mindsetnocoach,"しばらくpythonで自作ゲームを作ろうかと思っていましたが、場合によってはC++のスキルを伸ばすためもうpythonで自作ゲーム作らなくなるかもしれません。
pythonはコードがシンプルなので初心者としてはゲーム作りやすいですが、プロの世界になるとC++やC#の方が役に立つので。"
177,2022-12-22 11:38:51+00:00,solty_919,"ラズパイはPythonかあ
手出しにくいなあ"
178,2022-12-22 11:38:46+00:00,sochablo,paizaのスキルチェック『C019:完全数とほぼ完全数』を受験しました！ https://t.co/8CLHN2TKj2 #paiza #python https://t.co/HYa53S0f2Y
179,2022-12-22 11:38:04+00:00,Haru_77b,"夜もクエストに取り組んで、決定木とSVMを学習しました！
が、ハイパーパラメータの説明が全く理解できず。。

PyQで「133-1: SVM（サポートベクターマシン）を使ってみよう」の学習を完了しました！ https://t.co/1CT6YMuoZ6 @pyqjpより

#今日の積み上げ
#Python
#プログラミング初学者
#リベシティ"
180,2022-12-22 11:37:45+00:00,Serra_vie,"@kira_python 綺羅さん
そんな時のさりげなさに、グッときますね😊"
181,2022-12-22 11:37:24+00:00,ball8sysdg,"@tantan_python ゴチャつき感！！確かに
柄の感じもカッコ良いですね🤤"
182,2022-12-22 11:36:51+00:00,G52146370,"(^^)  こんばんは〜　🙌

お疲れ様です　木曜日　木曜日は

木グリが欲しくなる日(⌒-⌒; )

うちのPython 2.5にもお洒落な木グリ

着せてあげたいな〜！ https://t.co/qhpkA3R1m2"
183,2022-12-22 11:36:00+00:00,OjiTec,"Python基本構文の備忘録
classの特殊メソッド(比較編1)
__eq__(self, other) : self == other
__ne__(self, other) : self != other
#プログラミング #Python"
184,2022-12-22 11:35:35+00:00,moccos_lab,"本日の衝撃

「Pythonはベクトルと行列を区別します」

列または行のサイズが１の行列は，ベクトルではない。

ベクトルは，列または行のサイズが１の行列ではない。

私.python初心者「...」"
185,2022-12-22 11:33:26+00:00,Mr_mura_ura,"「Python」
で人気があるツイートです！(最新50件中)

[いいね:5]
【定期】Pythonを使った業務効率化…
https://t.co/S1k7VUFOOl

[いいね:6]
Carpet Python
""Zebra het Granite""…
https://t.co/CFZAslo0k8

[いいね:12]
【夜学習】19時前にマック到着with小5…
https://t.co/upXGzc3tRz"
186,2022-12-22 11:33:14+00:00,p_bandai,"@python_otameshi  さん
ご参加いただきありがとうございました！

抽選の結果は…
ごめんなさい、はずれです😢

12/27(火)まで毎日チャレンジできますので、
またのご参加お待ちしております！

▼キャンペーンサイト
https://t.co/8U2Q6UN5va https://t.co/zzOYxjv93C"
187,2022-12-22 11:33:03+00:00,p_bandai,"@python_otameshi  さん
ご参加いただきありがとうございました！

抽選の結果は…
ごめんなさい、はずれです😢

12/27(火)まで毎日チャレンジできますので、
またのご参加お待ちしております！

▼キャンペーンサイト
https://t.co/AzTjvzUKHT https://t.co/t7rrGy7Bwx"
188,2022-12-22 11:32:44+00:00,p_bandai,"@python_otameshi  さん
ご参加いただきありがとうございました！

抽選の結果は…
ごめんなさい、はずれです😢

12/27(火)まで毎日チャレンジできますので、
またのご参加お待ちしております！

▼キャンペーンサイト
https://t.co/F3DGgwyGXP https://t.co/36C1rXCcaz"
189,2022-12-22 11:32:19+00:00,batch_success,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● Pythonを使ってHでHの形…
● とても失礼な質問をしてしまい申…
● コンサルで学んだことはなんです…
● 勤めている会社が潰れそうなので…
#質問箱 #匿名質問募集中

https://t.co/eFSMw8kaj7"
190,2022-12-22 11:31:52+00:00,SES7452,"1月〜参画可能なPython 技術者はいませんか？？
Pythonの開発経験者を探しています！
単金は60万までですが、いましたらご紹介ください！

※動きが早い案件です！"
191,2022-12-22 11:31:49+00:00,ball8sysdg,@tantan_python このGHI素敵です🤤
192,2022-12-22 11:31:46+00:00,taka_jzx100_1jz,"Pythonで顔認証
前にWindows環境で構築したものを
Linux(ubuntu)に移植(vscode)
無事に認証できました https://t.co/6iDoVJyi28"
193,2022-12-22 11:31:07+00:00,affine_space,@thun_c そうなのか〜pythonちゃんの外部ライブラリが便利すぎる〜
194,2022-12-22 11:30:36+00:00,discosenden,"AI、統計関係を学んでいる人のためのディスコードサーバーです。
他分野でも大丈夫です!

気軽に遊びに来て下さい!

https://t.co/lU5DkGziIq

#プログラミング #Discord　#Python #AI #機械学習 #深層学習"
195,2022-12-22 11:30:14+00:00,thun_c,@affine_space さすがにC++使える自信がある人でもその用途はpythonな気がする。
196,2022-12-22 11:30:09+00:00,osarusan555py,"クラス定義って分かった気になって時間が経てば、また分からなくなる。。繰り返しやるしかないのか・・・難しい。。
#Python #プログラミング初心者 #kaggle"
197,2022-12-22 11:30:06+00:00,SkillupAi,"書籍情報はこちら🤩
①https://t.co/lWsSJ8XIAR
②https://t.co/KHuVE6SFYf
③https://t.co/dufwCsyiOR
④https://t.co/yCBRsplRs0
⑤https://t.co/GXzhFUkUJV
⑥https://t.co/pKC02e6kEd

#数理最適化 #Python #数理 #駆け出しエンジニア #データサイエンティスト"
198,2022-12-22 11:30:05+00:00,SkillupAi,"数理最適化を学びたい方必見！
現役データサイエンティストがおすすめする書籍をまとめました😆👍
①から順番に読み進めていくのがおすすめです😎💡

#Python #数理 #駆け出しエンジニア #データサイエンティスト https://t.co/OcWq204QpN"
199,2022-12-22 11:30:02+00:00,y__hayashi,"クラウドサーバー、自作サーバー、VPS、環境を選ばないのがBuildree
 https://t.co/ucQNXnxRkk
#buildree #php #Laravel #fuelphp #フレームワーク #apache #nginx #エンジニア #python #go #nodejs #プログラミング学習 #プログラミング初心者"
200,2022-12-22 11:30:00+00:00,envader_plus,"環境構築で躓いた
誰もが通る道ですがその道はできるだけ短くしたい

そんな願いを叶えるサービスが Envader

Envaderなら登録してすぐに環境構築を実践的に学ぶことができ、Node.js、Python環境構築コースがあり今詰まっている人のためのサービスです
https://t.co/OmGXiMNztd
#エンジニア
#環境構築"
201,2022-12-22 11:30:00+00:00,huyyumi,"実はPythonとJavaScript以外にKotlin、flutterでネイティブアプリ開発してる時期がありました笑

flutterは今後アプリ開発の軸になる可能性があるので習得するのおすすめです🔥

#プログラミング
#プログラミング女子 
#駆け出しエンジニア
#駆け出しエンジニアと繋がりたい"
202,2022-12-22 11:28:59+00:00,dnel_p,情報専攻の講師、pythonの基礎をするとか言ってる割に、同一性と同値性の話題を扱わないのってテキトーすぎんか
203,2022-12-22 11:27:14+00:00,ryuryu9629,@tantan_python スペシャルは激アツですね(๑˃̵ᴗ˂̵)و ﾖｼ!
204,2022-12-22 11:26:56+00:00,ThaShunyu,グラボ届くの楽しみだし食事行くのも楽しみだしpythonの勉強も楽しいし
205,2022-12-22 11:26:43+00:00,sakasu_coens16,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● UT Python演習のオープ…
● △的を得ている○的を射ている…
● さんふらわぁさかす
● Manual Transmis…
#質問箱 #匿名質問募集中

https://t.co/JoYUWaJm5R"
