,Date,User,Tweet
126,2022-12-22 13:39:03+00:00,notyahoo_yapoo,"歴史勉強したことない奴が日本の政治に関わろうとしている
やはり信用できんぜ共産党は"
127,2022-12-22 13:39:01+00:00,Lemonsquash1771,@anonymous_post2 政治家特に安倍晋三は特殊。政治家の信念というえごで善良な官僚に公文書改ざんという大罪を背負わせ自殺に追い込む。大企業優先で下層社会を加速させ国民を貧困自殺に追い込む。社会学者で思想家の宮台真司氏との区別もつかないアホだらけ。
128,2022-12-22 13:38:55+00:00,matsu0802,国民からすと日本政府(政治家+専門家)との戦争かな？それもジェノサイドレベルだな。14万とかとなると。 https://t.co/A48X3IvWxY
129,2022-12-22 13:38:54+00:00,nietzsche916,@XU3F8wI1Csm5HQ2 ウクライナ国に＜９条＞があったとして、２月２４日前までにロシアのプーチンとどんな話ができたというのですかね。湯川さんて外国通のはずだけど、政治に関してはやはりシロウトですな。
130,2022-12-22 13:38:52+00:00,risukenoyashago,@chrish44447257 @ryukyushimpo 沖縄ヘイターらは大概、米軍の下僕のようである。だが下のヘイターは機械的に翻訳したように不自然な日本語だ。政治的な臭いがする。 https://t.co/XpcMB2tcVY
131,2022-12-22 13:38:51+00:00,michael2009625,@iWaFDUeWUTuqm9L 政治的より私が政治家になって愛護法とか変えれたらなーと夢見ながらボラ活してます。
132,2022-12-22 13:38:49+00:00,Ku38OwYOxlIopl0,"@mitsuhide510 反対された方々は批判を避けたい、「不安に思う人がいるから」だと思います。
正しく導くのが政治家であって損得で多数派に合わせるのは政治“屋”だと思います。

先日、私の職場は忘年会で
子ども達には見せることが出来ないほどのどんちゃん騒ぎでした。
子どもは大人の奴隷なんでしょうか…"
133,2022-12-22 13:38:49+00:00,Take_narimitu,こういう時、政治家なら不眠不休で対応しろ。現場では、やってくれているんです。
134,2022-12-22 13:38:48+00:00,Josukesato3495,橋下みたいな奴を政治家にしたらアカンという事。 https://t.co/qETrDSl0mj
135,2022-12-22 13:38:41+00:00,tyandori,@an_eternity86 あっつさんに嫌がらせをしているアカウントを見ると日の丸アイコンの輩が目立ちますね。害オタとネトウヨ、アンチフェミとの親和性は非常に高いのだと思います。
136,2022-12-22 13:38:39+00:00,nauciccafe,@SaYoNaRaKiNo 自党潰しの達人、悪夢そのもののアベ政権誕生の最大功労者にして最大の「政治オンチ」野田に似てきた泉。泉が立憲の代表になったせいで、党勢縮小し、ついには　＃最悪の選択肢でしかない維新 に接近。泉を代表にしている限り、野田譲りの政治オンチぶりを泉は発揮して、立憲の党勢をより力なきものに
137,2022-12-22 13:38:36+00:00,seijibanashibot,○２ 　前項の目的を達するため、陸海空軍その他の戦力は、これを保持しない。国の交戦権は、これを認めない。
138,2022-12-22 13:38:33+00:00,SSSP_gm,国際社会は日本だけに被害と駆除責任を押しつけたい。この国の政治家がその圧力に勝てると思うか？
139,2022-12-22 13:38:32+00:00,kouti_zenshutyu,@higashi_kokuba 権力にしがみつかなかった政治家としての生き方は良かったのではないかな
140,2022-12-22 13:38:29+00:00,yuki0528jp,"@katuyuki481210 ありがとう〜
皆んな幸せになってほしいです
日本の四季も文化も日本人も大好きだけど、ずっと居たくない💦
と言ってました
美しい日本を駄目にしてるのは政治なんですよね...😭"
141,2022-12-22 13:38:29+00:00,meiko_orenoyome,@kikumaco 歴史上、どんな政治体系でも増税で景気が良くなったためしはありません。むしろ楽市楽座のように(あれは税金ではなく地主や寺社の場所代や手数料だけど)掛かる経費を免減する事で経済は活発化します。経済が好調なら勝手に税収は上がりますしね
142,2022-12-22 13:38:26+00:00,kanatasakuraai,【ようこそ実力至上主義の教室へ0/衣笠彰梧 トモセシュンサク】ホワイトルームがなぜ出来たのか…政治家であった清隆の父、篤臣の野心から全てが始まった第0巻。幼少から辛苦を味わい、頂点に立つため冷徹… → https://t.co/5oOwCqsJ7c #bookmeter
143,2022-12-22 13:38:26+00:00,bgkRRd36MESFVDy,"#報道ステーション　

もう政治家が劣化だよ。"
144,2022-12-22 13:38:22+00:00,OUMI_MAICO,マティアス・クライン他「財政緊縮は政治的分断を引き起こす」（2022年12月15日） https://t.co/HJCJ74l5sU @econ101jpより
145,2022-12-22 13:38:19+00:00,greed99xx,"茂木外相の政治団体、使途不明の支出が１億2000万円以上　全体の97%占める：東京新聞 TOKYO Web https://t.co/u9Xgpi3LwR

詐欺師"
146,2022-12-22 13:38:13+00:00,TEKETEKE_1984,"食糧の輸入依存を高めれば、日本の安全保障が揺らいでしまう。
国内の漁業、農業など、しっかりと国が支えなければならないのに。
政治が本当に劣化してしまっている。 https://t.co/fmPeYKNJ99"
147,2022-12-22 13:38:12+00:00,chihiro2022tw,@6kWJ3t59hTYt9KZ 成功するとかではなく、社会における、自分の役割として、政治を目指したそうです😺👍✨何となく、これからの時代っぽい考え方だと思いました❗️
148,2022-12-22 13:38:10+00:00,UME_CombCha5959,"@kikitubuyaki ＞＞　政治家は自分らばかりが肥え太ってる一方で

こういう『刑務所の食事の方が豪華』に見える
粗末な給食を
育ち盛りの子供たちに食べさせて、
あまつさえ自慢している議員すらいます😔。

情けないとしか
言いようがありませんよね。

https://t.co/0ulN45Ra9r"
149,2022-12-22 13:38:10+00:00,QMA_w_affairs,"【スロ】1964年にパレスチナ解放機構を創設し、その初代議長に就任した弁護士出身の政治家はアフマド・○○○○○？
→シュケイリ(Ahmad Shukeiri)

解放機構初代議長(1964-69)。パレスチナの礎を築き、次代のアラファトへ託した。"
150,2022-12-22 13:38:08+00:00,masaka_sasaka,堂々と打ち出せば良いのに、選挙で信を問う気が無いのが、政治不信を招いてるよね。#tvasahi #報道ステーション
151,2022-12-22 13:38:08+00:00,6yota209,@kuboki_0389 @FluorescentPuff ダイナミックエントリー人間おった
152,2022-12-22 13:38:06+00:00,tenjin0405,"@teateatea844 つい８０年前の教訓が生きてない様で…
政治家を国民が育てるてならないと
こっち向かないですよ
感覚がセンセイになっちゃうと
首相も国民が直接投票しないと組織票だけで
一国の総理決めちゃうのはナンセンスです"
153,2022-12-22 13:38:04+00:00,MM_syuurei,"政治～

日銀「利上げじゃない」

・・・
・・・・・
？？？
訳の解らぬ事を言うておる、
利上げではあろうに（汗）

しかし、単純じゃないから、
物価上昇が収まる訳でもないので。さて。

＞日銀 長期金利上限引き上げ　黒田総裁「利上げではない」と強調
https://t.co/LjuCvrggvO"
154,2022-12-22 13:38:03+00:00,Miracle888rei,"@kohakubisco3 もっと言うとエロが憎い人達を先導して、政治や公金を上手いことしたいヒト達がいるって事ですよね

いつも最初に放火する面子が同じですもん"
155,2022-12-22 13:38:03+00:00,6QsiDSFOU3Thlyg,@goskytrip これは私も見たことあります！改めて考えると市長はおろか、政治家としての資質すら疑いたくなります。少しは応援する気がありましたが、年齢比較を平気でしてしまう人間には共感出来ることは一切ありません。期日前投票にあわてて行かないで良かったです。
156,2022-12-22 13:38:03+00:00,atkshibuya,"政治家が率先して原発の中に住んでみなさいよ。原発の定期点検も自分でやりなさいよ。外国人労働者まで騙したこともあったくらいで今じゃ原発の作業する人少なくなってるんだからね。
今すぐやりなさいよ。"
157,2022-12-22 13:38:02+00:00,mogurin84310329,"親ガチャハズレっていう子供。
虐待とかじゃなくて、ちゃんと働いてるのに収入低くて、進学が大変な子は、親ガチャがハズレじゃなくて、政権ガチャがハズレだったんじゃないかと思う。
腹が立つなら親じゃなくて政治に怒りをぶつけなさい。マジで。"
158,2022-12-22 13:37:58+00:00,Psw8xW,@3h_aki 萩生田氏は、明らかに、日本と日本国民の謀叛人です。　そうなると、自民党自体が、謀反人の巣窟ですね。　是を放置すると、日本の滅亡は、現実のものになるでしょう。　人口が減っているのに、棄民政治を止めない政府を見れば、その事を証明していると、思いませんか？
159,2022-12-22 13:37:58+00:00,Wakamurasaki318,"長きにわたり武器禁輸というくだらない自主規制を続けてきたのは政治の要求。それを踏まえて防衛産業の保護をするとなれば、当然自衛隊向けにしか製造出来ないので量産効果を十分得られず高価格化は進む。
他国より限られた条件で同じ事をするのは無理がある。
何よりそういう政治を国民が選択した。"
160,2022-12-22 13:37:52+00:00,cosachiko,"@yuki_papa2021 このちゃんのご家族が大変な中でも頑張ってアクションして下さったお陰で、渡航移植から国内の移植の状況にも関心をもってくれる方も生まれるのですよね。
感謝の気持ちです😌

政治家の方達に届くように声をあげていきたいですね‼️
そして、本気で取り組んでほしいです✊"
161,2022-12-22 13:37:52+00:00,kxjvf2cPcEOUyfY,@democracymonst 政治資金については今後もしっかりやりましょう‼️国民はみてますよ❗️
162,2022-12-22 13:37:51+00:00,miraclefromChib,"「なんで？ 温暖化的影響！？」
「それ深刻すぎんだろ！ 日本終わっちゃうよ！」
「日本はもともと終わってるよ」
「いま政治の話はいい！」
(♯05)"
163,2022-12-22 13:37:50+00:00,TojKou,"政治は現実の調整、妥協だから、立民党との前国会共闘も是々非々ならば悪いことではないけれど、それでも改革の維新を支持した層は不安を持って揺れたところ。

妥結点はどこかと、僅かでも立民寄りに妥協すれば維新支持者の多くが離れるのが確実だから、今後の維新の党勢の方が興味深くて（苦笑）。"
